AFC,Name,errX,errY,xPred,yPred
0.47936320754717,0.300707547169811,0.00815780484624456,0.0119536777712264,0.47936320754717,0.301253674747696
0.731721698113208,0.420990566037736,0.00815780484624456,0.0119536777712264,0.731721698113208,0.398360377971556
0.774174528301887,0.369103773584906,0.00815780484624456,0.0119536777712264,0.774174528301887,0.398360377971556
0.836084905660377,0.522995283018868,0.00815780484624456,0.0119536777712264,0.836084905660377,0.529169283920816
