subject,condition,named,afc,whichSide,whichResp,whichItem,trial,condition.y,studyResp,studyResp2,rt1,rt2,list,pas1,pas2
15,word,0,1,1,1.0,124,125,2,1,1,3.91720878988235,3.91721060098462,8,3,3
15,cfs,0,0,1,0.0,126,126,3,1,7,1.08364363548571,1.16697485586701,8,3,2
15,word,1,1,0,0.0,123,127,2,1,1,3.91724561562387,3.91725074707938,8,3,3
15,cfs,0,0,0,1.0,125,128,3,4,4,3.91721905279428,3.91722146759639,8,0,0
16,binocular,1,1,0,0.0,6,1,4,1,8,3.91721331763802,3.91721784539186,1,3,3
16,word,1,1,1,1.0,8,3,2,8,8,3.91722056204526,3.91721663799217,1,3,3
16,binocular,0,1,0,0.0,1,5,4,1,8,3.91721724169111,3.91721573244104,1,3,3
16,word,0,0,1,0.0,2,6,2,8,0,3.91721814724224,3.91723505086156,1,3,NR
16,not studied,0,0,1,0.0,3,7,1,0,9,3.91722991940514,0.0,1,NR,fNS
16,not studied,1,0,1,0.0,5,8,1,9,0,0.0,3.91721875094299,1,fNS,NR
16,not studied,0,1,0,0.0,12,10,1,0,9,3.91723022125734,0.0,1,NR,fNS
16,not studied,0,0,1,0.0,14,11,1,0,0,3.9172133176362,3.91722116574601,1,NR,NR
16,word,1,1,1,1.0,11,13,2,8,8,3.91722569350168,3.91723535271194,1,3,3
16,binocular,0,1,0,0.0,9,14,4,1,8,3.91721150653393,3.9172226749979,1,3,3
16,binocular,0,1,0,0.0,15,15,4,1,8,3.91721512873846,3.91724048416836,1,3,3
16,word,1,1,0,0.0,10,16,2,8,8,3.91722358054903,3.91723656011345,1,3,3
16,binocular,0,1,1,1.0,18,17,4,0,8,3.91721452503771,3.9172199583445,2,NR,3
16,word,0,1,0,0.0,20,18,2,8,1,3.91724229527063,3.91721784539186,2,3,3
16,word,0,0,0,1.0,21,20,2,8,8,3.91721935464375,3.91722237314752,2,3,3
16,not studied,0,1,0,0.0,19,21,1,0,9,3.91721211023651,0.0,2,NR,fNS
16,not studied,0,0,1,0.0,24,22,1,9,0,0.0,3.9172202601967,2,fNS,NR
16,binocular,1,1,0,0.0,17,23,4,2,2,3.91722690090137,3.91721663799035,2,2,2
16,not studied,1,0,1,0.0,31,27,1,9,9,0.0,0.0,2,fNS,fNS
16,word,0,1,0,0.0,25,28,2,1,8,3.91721784539186,3.91721633614179,2,3,3
16,not studied,0,0,1,0.0,26,29,1,9,0,0.0,3.91722056204526,2,fNS,NR
16,word,0,0,1,0.0,28,30,2,1,1,3.91723263605854,3.91721663799217,2,3,3
16,binocular,0,1,1,1.0,30,31,4,8,8,3.91722086389564,3.91722327869866,2,3,3
16,binocular,1,1,0,0.0,27,32,4,8,8,3.91722539164948,3.91721180838613,2,3,3
16,cfs,1,0,1,0.0,39,33,3,0,7,3.91721211023469,3.08381961423584,3,NR,2
16,not studied,0,1,1,1.0,35,34,1,9,0,0.0,3.91722237314752,3,fNS,NR
16,binocular,1,1,0,0.0,34,35,4,1,8,3.91722207129715,3.91721724169292,3,3,3
16,word,1,1,1,1.0,33,36,2,8,8,3.91725225633127,3.9172148268899,3,3,3
16,cfs,0,1,1,1.0,40,37,3,0,2,2.00038697213859,3.41718343445427,3,NR,2
16,word,0,1,0,0.0,38,38,2,8,8,3.91722327869866,3.91721784539186,3,3,3
16,not studied,0,1,0,0.0,37,39,1,0,9,3.91723656011345,0.0,3,NR,fNS
16,binocular,0,0,0,1.0,36,40,4,8,2,3.91722448610017,3.9172133176362,3,3,2
16,word,0,0,0,1.0,47,41,2,8,8,3.91723293790892,3.91722659905281,3,3,3
16,cfs,1,1,0,0.0,45,43,3,0,7,2.83399800778898,3.9172278064525,3,NR,2
16,binocular,0,1,0,0.0,44,44,4,8,2,3.91721754354148,3.91721543058884,3,3,2
16,binocular,0,0,1,0.0,48,45,4,1,1,3.91721754354148,3.91724833227636,3,3,3
16,not studied,0,0,1,0.0,42,46,1,9,9,0.0,0.0,3,fNS,fNS
16,not studied,0,0,0,1.0,41,47,1,9,9,0.0,0.0,3,fNS,fNS
16,word,1,1,0,0.0,43,48,2,8,8,3.91723263605854,3.91721754354148,3,3,3
16,not studied,1,0,1,0.0,55,51,1,9,9,0.0,0.0,4,fNS,fNS
16,word,1,1,0,0.0,53,52,2,8,8,3.91722901385401,3.91721875094481,4,3,3
16,not studied,0,1,1,1.0,50,53,1,9,9,0.0,0.0,4,fNS,fNS
16,binocular,0,1,0,0.0,56,54,4,8,8,3.91721905279337,3.91721724169292,4,3,3
16,word,1,1,0,0.0,51,55,2,1,8,3.9172226749979,3.91721392133695,4,3,3
16,binocular,0,0,1,0.0,52,56,4,8,8,3.91721452503953,3.91723293791074,4,3,3
16,word,0,0,0,1.0,62,57,2,8,8,3.9172199583445,3.91721935464375,4,3,3
16,not studied,0,0,0,1.0,60,58,1,9,9,0.0,0.0,4,fNS,fNS
16,binocular,1,0,1,0.0,63,59,4,1,8,3.91723686196383,3.91721543059066,4,3,3
16,not studied,0,0,0,1.0,58,60,1,9,9,0.0,0.0,4,fNS,fNS
16,binocular,0,0,1,0.0,61,61,4,8,8,3.91724591747516,3.91722237314752,4,3,3
16,word,1,1,0,0.0,64,64,2,1,8,3.91722327869866,3.91721784539186,4,3,3
16,binocular,0,0,1,0.0,71,65,4,8,8,3.91722327869866,3.91721241208688,5,3,3
16,word,1,1,0,0.0,67,66,2,8,8,3.91722569349986,3.9172160342896,5,3,3
16,not studied,0,1,1,1.0,70,67,1,9,0,0.0,3.91721180838431,5,fNS,NR
16,cfs,0,1,1,1.0,65,68,3,0,7,2.83379335325481,3.91722478795054,5,NR,2
16,binocular,1,1,0,0.0,69,69,4,8,8,3.91721392133695,3.91721724169111,5,3,3
16,not studied,0,1,0,0.0,72,70,1,0,9,3.91723233420817,0.0,5,NR,fNS
16,word,1,1,0,0.0,66,72,2,8,1,3.91722388239941,3.91721875094299,5,3,3
16,word,1,1,0,0.0,78,73,2,8,8,3.91721875094299,3.91721663799217,5,3,3
16,binocular,0,1,0,0.0,79,74,4,8,8,3.91722237314752,3.91721573243922,5,3,3
16,binocular,0,0,0,1.0,77,75,4,8,8,3.91722207129715,3.91721452503771,5,3,3
16,word,1,1,0,0.0,75,76,2,1,8,3.91722841015326,3.91722539164948,5,3,3
16,not studied,1,0,1,0.0,73,77,1,0,9,0.666921428355636,0.0,5,NR,fNS
16,not studied,0,0,1,0.0,74,78,1,9,0,0.0,3.91721573243922,5,fNS,NR
16,not studied,0,0,1,0.0,86,81,1,9,9,0.0,0.0,6,fNS,fNS
16,not studied,0,0,1,0.0,85,82,1,0,9,3.91721361948839,0.0,6,NR,fNS
16,binocular,1,1,1,1.0,81,83,4,8,8,3.91721603429141,3.9172160342896,6,3,3
16,word,0,0,1,0.0,84,85,2,1,1,3.91723444716081,3.91721965649413,6,3,3
16,word,1,1,0,0.0,83,87,2,8,8,3.91722690090319,3.91723988046761,6,3,3
16,binocular,1,1,1,1.0,87,88,4,1,8,3.91724984152825,3.91721452503953,6,3,3
16,word,0,0,1,0.0,93,90,2,1,8,3.9172199583445,3.91722056204526,6,3,3
16,not studied,1,1,0,0.0,90,91,1,0,9,3.91721392133695,0.0,6,NR,fNS
16,binocular,1,1,1,1.0,91,92,4,8,8,3.9172199583445,3.91721180838613,6,3,3
16,not studied,0,1,0,0.0,94,93,1,9,9,0.0,0.0,6,fNS,fNS
16,word,0,1,0,0.0,96,94,2,1,1,3.91722176944677,3.91721422318915,6,3,3
16,binocular,1,1,0,0.0,92,96,4,1,1,3.91721029913242,3.91722056204526,6,3,3
16,binocular,0,0,1,0.0,98,97,4,8,1,3.9172160342896,3.91723414531043,7,3,3
16,word,1,1,0,0.0,97,98,2,1,1,3.91724742672704,3.91721482688808,7,3,3
16,not studied,0,0,1,0.0,103,99,1,0,9,3.91721905279337,0.0,7,NR,fNS
16,binocular,0,0,0,1.0,104,100,4,8,8,3.91724320082176,3.9172359564127,7,3,3
16,word,0,1,0,0.0,99,101,2,1,1,3.91723142865703,3.91723293790892,7,3,3
16,not studied,1,1,1,1.0,102,104,1,9,9,0.0,0.0,7,fNS,fNS
16,word,1,1,0,0.0,109,105,2,8,8,3.91722116574601,3.91721905279337,7,3,3
16,word,0,0,0,1.0,106,108,2,8,8,3.91721784539368,3.9172175435433,7,3,3
16,binocular,0,1,0,0.0,111,109,4,8,8,3.91723263605854,3.91721814724224,7,3,3
16,not studied,0,0,1,0.0,105,110,1,9,0,0.0,3.91723535271194,7,fNS,NR
16,not studied,0,0,1,0.0,107,111,1,9,9,0.0,0.0,7,fNS,fNS
16,binocular,1,1,1,1.0,112,112,4,1,8,3.91721693984073,3.9172281083047,7,3,3
16,word,0,1,0,0.0,116,113,2,8,8,3.91723142865521,3.91721724169111,8,3,3
16,word,0,1,1,1.0,120,115,2,8,1,3.91721361948657,3.91722508980092,8,3,3
16,binocular,1,1,0,0.0,114,116,4,1,8,3.9172178453955,3.9172160342896,8,3,3
16,binocular,1,1,1,1.0,118,117,4,8,8,3.91722961755659,3.91721633614361,8,3,3
16,not studied,1,0,1,0.0,115,118,1,0,9,3.91721724169111,0.0,8,NR,fNS
16,not studied,0,0,1,0.0,119,120,1,0,9,1.75037127592077,0.0,8,NR,fNS
16,not studied,1,1,0,0.0,122,121,1,9,9,0.0,0.0,8,fNS,fNS
16,word,1,1,0,0.0,127,122,2,8,8,3.91722750460394,3.91721422318733,8,3,3
16,binocular,0,1,1,1.0,126,123,4,8,8,3.91721693984073,3.91722599535206,8,3,3
16,not studied,1,0,1,0.0,128,124,1,0,9,3.91721935464375,0.0,8,NR,fNS
16,word,0,0,1,0.0,121,125,2,8,8,3.91723022125734,3.91721693984073,8,3,3
16,binocular,0,0,1,0.0,125,126,4,1,8,3.91724669522227,3.91722056204526,8,3,3
17,binocular,0,1,1,1.0,7,1,4,1,1,3.9171580969105,3.9171650393655,1,3,3
17,not studied,0,0,1,0.0,1,2,1,0,9,3.9171710762821,0.0,1,NR,fNS
17,word,1,1,0,0.0,3,4,2,1,8,3.91719552579889,3.91717288735799,1,3,3
17,binocular,0,1,0,0.0,4,5,4,1,8,3.91717530212554,3.91718254642637,1,3,3
17,word,1,1,1,1.0,5,7,2,1,1,3.91716232275212,3.91715145630133,1,3,3
17,binocular,1,1,1,1.0,16,9,4,1,1,3.91715296552957,3.91717892427641,1,3,3
17,word,1,1,0,0.0,12,11,2,8,1,3.91716051167714,3.91716353013544,1,3,3
17,not studied,0,0,1,0.0,9,12,1,9,0,0.0,3.91717017074552,1,fNS,NR
17,word,1,1,0,0.0,14,13,2,1,1,3.91720337379138,3.91715568214295,1,3,3
17,not studied,0,1,0,0.0,15,14,1,0,0,3.91718345196387,3.9171580969105,1,NR,NR
17,binocular,1,1,1,1.0,13,15,4,1,1,3.91715175814625,3.91716202090629,1,3,3
17,word,0,1,1,1.0,19,18,2,1,1,3.91716534121042,3.91716232275212,2,3,3
17,word,0,0,0,1.0,24,19,2,8,2,3.91718858334298,3.91717862242967,2,3,2
17,not studied,0,0,1,0.0,18,20,1,9,9,0.0,0.0,2,fNS,fNS
17,not studied,1,1,0,0.0,17,21,1,0,0,3.91718737595966,3.91717469843297,2,NR,NR
17,binocular,1,1,1,1.0,22,22,4,1,1,3.91715356922214,3.91715779506467,2,3,3
17,binocular,0,1,1,1.0,23,23,4,1,7,3.91715628583461,3.9171602098304,2,3,2
17,cfs,0,1,0,0.0,21,24,3,2,7,3.6671445893071,3.25044894208622,2,2,2
17,word,0,0,0,1.0,26,25,2,1,1,3.9171541729138,3.91716383198218,2,3,3
17,not studied,1,1,0,0.0,27,26,1,9,0,0.0,3.91718948888138,2,fNS,NR
17,binocular,1,1,1,1.0,32,27,4,8,8,3.91716443567293,3.91716534121133,2,3,3
17,cfs,1,1,0,0.0,28,28,3,1,2,3.16711123533696,3.91716322829052,2,3,2
17,binocular,1,1,1,1.0,29,29,4,1,1,3.91717469843388,3.91715538029712,2,3,3
17,cfs,0,1,0,0.0,25,30,3,8,7,3.91715658768044,3.16710942426289,2,3,2
17,not studied,1,1,0,0.0,30,31,1,9,9,0.0,0.0,2,fNS,fNS
17,word,0,1,0,0.0,31,32,2,1,1,3.91717228366633,3.91716624674882,2,3,3
17,binocular,0,1,0,0.0,40,33,4,1,8,3.91715930429382,3.9171719818205,3,3,3
17,word,1,1,1,1.0,37,34,2,1,1,3.91715960613965,3.917221182699,3,3,3
17,cfs,0,1,0,0.0,38,35,3,1,2,2.66708301274775,3.41713077985878,3,3,2
17,not studied,1,0,1,0.0,36,36,1,9,9,0.0,0.0,3,fNS,fNS
17,not studied,0,1,1,1.0,34,37,1,9,9,0.0,0.0,3,fNS,fNS
17,binocular,1,1,0,0.0,39,38,4,1,1,3.91717952796807,3.91715839875633,3,3,3
17,word,0,0,1,0.0,35,39,2,8,1,3.91718797965223,3.9171580969105,3,3,3
17,binocular,1,1,1,1.0,45,41,4,1,1,3.91716491024636,3.9171611153688,3,3,3
17,not studied,0,0,0,1.0,48,42,1,0,0,3.91717349104965,3.91716141721463,3,NR,NR
17,word,1,1,1,1.0,41,44,2,1,1,3.91716292644378,3.9171837538097,3,3,3
17,binocular,0,0,0,1.0,46,45,4,8,8,3.91715839875633,3.9171541729138,3,3,3
17,not studied,0,1,0,0.0,44,46,1,9,9,0.0,0.0,3,fNS,fNS
17,word,0,0,0,1.0,42,48,2,1,1,3.9171571913721,3.9171580969105,3,3,3
17,word,1,1,0,0.0,55,49,2,8,1,3.91720337379138,3.91715900244799,4,3,3
17,binocular,0,1,0,0.0,54,50,4,2,7,3.91715175814625,3.91715658768135,4,2,2
17,not studied,0,0,1,0.0,52,52,1,9,9,0.0,0.0,4,fNS,fNS
17,word,0,0,1,0.0,50,53,2,8,1,3.91717439658805,3.91720458117561,4,3,3
17,binocular,1,1,1,1.0,49,54,4,1,1,3.9171541729138,3.91715779506467,4,3,3
17,not studied,1,0,1,0.0,56,56,1,9,0,0.0,3.91715266368374,4,fNS,NR
17,word,0,1,0,0.0,58,58,2,1,1,3.91716322828961,3.91716473751967,4,3,3
17,not studied,0,0,1,0.0,61,59,1,9,0,0.0,3.91715447475963,4,fNS,NR
17,word,1,1,1,1.0,60,60,2,1,1,3.91717137812884,3.91715688952718,4,3,3
17,binocular,0,1,0,0.0,57,61,4,1,1,3.91715628583461,3.91715960613965,4,3,3
17,binocular,1,1,0,0.0,59,62,4,1,1,3.91715447475872,3.91714093530209,4,3,3
17,not studied,0,1,0,0.0,63,63,1,9,9,0.0,0.0,4,fNS,fNS
17,cfs,1,1,1,1.0,64,64,3,7,2,2.25039292787187,3.91715055076293,4,2,2
17,not studied,0,0,1,0.0,71,65,1,9,0,0.0,3.91715538029712,5,fNS,NR
17,word,1,1,0,0.0,72,66,2,1,1,3.9171650393655,3.9171789242755,5,3,3
17,binocular,1,1,1,1.0,68,67,4,1,1,3.91716353013544,3.91715749321793,5,3,3
17,not studied,0,0,1,0.0,69,68,1,0,9,3.91716202090629,0.0,5,NR,fNS
17,cfs,0,1,1,1.0,67,69,3,8,3,3.91715719137301,3.91715628583461,5,3,1
17,word,1,0,0,1.0,70,70,2,8,8,3.91717017074461,3.91715387106706,5,3,3
17,binocular,1,1,1,1.0,65,71,4,1,1,3.91715447475963,3.91717258551216,5,3,3
17,not studied,0,0,0,1.0,77,73,1,9,9,0.0,0.0,5,fNS,fNS
17,not studied,0,0,1,0.0,79,74,1,9,9,0.0,0.0,5,fNS,fNS
17,word,1,1,1,1.0,73,76,2,1,1,3.91715779506467,3.91715507845129,5,3,3
17,binocular,0,0,1,0.0,76,78,4,8,8,3.91716473751876,3.91715839875542,5,3,3
17,binocular,1,1,1,1.0,80,79,4,1,1,3.9171611153688,3.91716926520803,5,3,3
17,word,0,1,0,0.0,74,80,2,1,1,3.91715960613874,3.91715779506467,5,3,3
17,not studied,0,1,0,0.0,87,81,1,9,0,0.0,3.91716292644469,6,fNS,NR
17,word,0,1,0,0.0,85,82,2,1,1,3.91718586673051,3.91715477660455,6,3,3
17,not studied,1,0,1,0.0,81,84,1,0,0,3.91715205999208,3.91716081352206,6,NR,NR
17,binocular,1,1,1,1.0,82,85,4,1,8,3.9171611153688,3.91715688952627,6,3,3
17,cfs,0,1,1,1.0,84,86,3,2,2,3.91716473751967,3.91715055076293,6,2,2
17,word,0,1,0,0.0,86,87,2,1,1,3.91716986889878,3.91715960613965,6,3,3
17,binocular,1,1,1,1.0,88,88,4,1,1,3.91715809690959,3.91720035533308,6,3,3
17,not studied,0,0,1,0.0,92,89,1,9,0,0.0,3.91715387106706,6,fNS,NR
17,binocular,1,1,1,1.0,89,90,4,1,1,3.91715960613965,3.91715960613874,6,3,3
17,cfs,1,1,1,1.0,96,91,3,1,2,2.16702913325844,3.91715706225295,6,3,2
17,not studied,1,1,0,0.0,91,92,1,0,9,3.91715417291289,0.0,6,NR,fNS
17,binocular,1,1,0,0.0,95,93,4,1,1,3.91718013165882,3.91715145630042,6,3,3
17,word,0,0,1,0.0,90,95,2,1,1,3.91715900244799,3.91716292644469,6,3,3
17,word,0,1,0,0.0,94,96,2,1,8,3.91715477660546,3.91715387106888,6,3,3
17,binocular,0,0,0,1.0,100,97,4,8,8,3.91715387106888,3.91715296553048,7,3,3
17,word,1,1,0,0.0,102,98,2,2,1,3.91715145630042,3.9171562858337,7,2,3
17,cfs,0,0,1,0.0,97,99,3,2,2,2.91713334554697,3.33379656614125,7,2,2
17,not studied,0,0,0,1.0,104,100,1,9,0,0.0,3.91715658768044,7,fNS,NR
17,word,0,0,0,1.0,103,102,2,1,1,3.91718103719722,3.91718151176974,7,3,3
17,binocular,1,1,1,1.0,101,104,4,1,1,3.91718073535048,3.91715900244708,7,3,3
17,cfs,0,1,1,1.0,109,105,3,0,7,3.91717167997376,3.91716866151728,7,NR,2
17,not studied,1,1,0,0.0,112,106,1,9,9,0.0,0.0,7,fNS,fNS
17,word,1,1,0,0.0,105,107,2,1,2,3.9171541729138,3.91717167997558,7,3,2
17,not studied,0,0,1,0.0,111,109,1,9,9,0.0,0.0,7,fNS,fNS
17,binocular,0,1,0,0.0,110,110,4,1,7,3.91718435750226,3.91718677226891,7,3,2
17,binocular,1,1,1,1.0,108,112,4,1,8,3.91715538029712,3.91715085260876,7,3,3
17,binocular,1,1,0,0.0,113,113,4,1,1,3.91716383198218,3.9171620209072,8,3,3
17,not studied,1,1,0,0.0,114,114,1,9,9,0.0,0.0,8,fNS,fNS
17,word,1,1,0,0.0,119,115,2,1,1,3.91718616857543,3.9171750002788,8,3,3
17,word,1,1,1,1.0,115,118,2,1,1,3.9171650393655,3.91715598398878,8,3,3
17,binocular,0,0,0,1.0,117,119,4,8,1,3.91715658768044,3.9171511544555,8,3,3
17,not studied,1,0,1,0.0,118,120,1,9,0,0.0,3.91715749321884,8,fNS,NR
17,cfs,0,0,0,1.0,127,122,3,0,3,3.91715447475872,3.91717137812884,8,NR,1
17,binocular,0,1,0,0.0,123,123,4,8,1,3.91716353013544,3.91715658768044,8,3,3
17,word,1,1,0,0.0,128,124,2,8,1,3.91716715228722,3.91715296552866,8,3,3
17,binocular,0,0,1,0.0,124,125,4,1,8,3.9171680578238,3.91715568214386,8,3,3
17,not studied,1,0,1,0.0,126,126,1,2,0,3.91715688952536,3.9171620209072,8,2,NR
17,word,1,1,0,0.0,122,127,2,8,1,3.91715779506558,3.91717711320052,8,3,3
17,not studied,1,1,0,0.0,125,128,1,1,9,3.9171580969105,0.0,8,3,fNS
18,word,0,1,0,0.0,6,1,2,1,1,3.91723536945483,3.91715326737608,1,3,3
18,cfs,0,1,0,0.0,3,2,3,7,7,1.50035783828844,1.66698974237147,1,2,2
18,binocular,1,1,1,1.0,2,3,4,1,1,3.91715296553002,3.9171611153688,1,3,3
18,not studied,0,0,1,0.0,7,4,1,4,4,3.91718435750136,3.91715809691004,1,0,0
18,not studied,0,1,0,0.0,4,5,1,9,9,0.0,0.0,1,fNS,fNS
18,word,0,1,1,1.0,1,6,2,1,1,3.91719431841557,3.91715990798548,1,3,3
18,cfs,0,1,1,1.0,5,7,3,4,7,3.91715839875587,3.33379415137392,1,0,2
18,binocular,1,1,0,0.0,8,8,4,8,8,3.91716292644423,3.91718043350511,1,3,3
18,binocular,1,1,1,1.0,10,9,4,8,8,3.91718918703532,3.91719841539566,1,3,3
18,binocular,1,1,1,1.0,11,10,4,1,8,3.91715417291357,3.91715602811018,1,3,3
18,cfs,0,1,1,1.0,12,12,3,2,4,2.00034772645154,3.91714843784189,1,2,0
18,not studied,0,1,0,0.0,16,13,1,4,9,3.91716503936527,0.0,1,0,fNS
18,not studied,0,0,1,0.0,13,14,1,4,4,3.91716594490299,3.91715628583484,1,0,0
18,word,0,0,0,1.0,9,15,2,1,1,3.91718194273449,3.9171568895265,1,3,3
18,word,0,1,0,0.0,15,16,2,8,8,3.91715658768067,3.9171653412111,1,3,3
18,not studied,0,0,1,0.0,23,17,1,9,9,0.0,0.0,2,fNS,fNS
18,binocular,0,0,1,0.0,20,18,4,1,1,3.91715779506421,3.91717892427596,2,3,3
18,not studied,1,0,0,1.0,22,19,1,9,4,0.0,1.25029603534495,2,fNS,0
18,cfs,0,1,1,1.0,19,20,3,7,2,1.08366533864546,1.41697321630954,2,2,2
18,cfs,0,1,0,0.0,24,21,3,7,4,1.58365311388752,3.91718496119302,2,2,0
18,word,0,1,1,1.0,17,22,2,1,1,3.91716353013589,3.91716353013544,2,3,3
18,word,0,1,1,1.0,18,23,2,1,1,3.91715296553002,3.91715809691004,2,3,3
18,binocular,1,1,0,0.0,21,24,4,8,1,3.91716262459795,3.91715568214295,2,3,3
18,word,1,1,0,0.0,30,25,2,8,1,3.9171650393655,3.91714852608493,2,3,3
18,not studied,1,1,0,0.0,32,26,1,9,9,0.0,0.0,2,fNS,fNS
18,binocular,1,1,0,0.0,25,27,4,8,1,3.9171837538097,3.91715296553048,2,3,3
18,cfs,1,1,1,1.0,31,28,3,2,7,1.91704339547641,1.5836682061813,2,2,2
18,binocular,1,1,0,0.0,28,29,4,8,1,3.91721605131852,3.91715749321838,2,3,3
18,not studied,1,0,1,0.0,29,30,1,9,9,0.0,0.0,2,fNS,fNS
18,cfs,0,0,1,0.0,26,31,3,2,4,2.16701943357157,3.91715658768044,2,2,0
18,word,1,0,1,0.0,27,32,2,1,8,3.91715538029712,3.91716322828961,2,3,3
18,word,0,1,1,1.0,36,33,2,1,1,3.91716322829006,3.91716383198172,3,3,3
18,binocular,1,1,1,1.0,33,34,4,1,8,3.91716353013589,3.91715990798502,3,3,3
18,not studied,0,0,0,1.0,39,35,1,4,9,3.91715809691004,0.0,3,0,fNS
18,cfs,0,1,0,0.0,35,36,3,7,2,1.0836110063874,2.25037662819432,3,2,2
18,cfs,1,0,0,1.0,37,37,3,2,4,2.41705290362142,3.91715900244799,3,2,0
18,word,1,0,1,0.0,34,38,2,8,1,3.9171556821434,3.9171611153688,3,3,3
18,not studied,0,1,0,0.0,40,39,1,9,9,0.0,0.0,3,fNS,fNS
18,binocular,0,1,0,0.0,38,40,4,1,1,3.91715477660546,3.91715477660546,3,3,3
18,binocular,1,1,1,1.0,47,41,4,8,8,3.91716020983131,3.91715900244753,3,3,3
18,not studied,0,0,1,0.0,45,42,1,9,9,0.0,0.0,3,fNS,fNS
18,word,1,1,0,0.0,48,44,2,1,1,3.91716835967009,3.91718586673051,3,3,3
18,not studied,0,1,1,1.0,46,45,1,9,4,0.0,3.91716171906046,3,fNS,0
18,word,1,1,0,0.0,44,46,2,8,1,3.91715628583461,3.91718586673096,3,3,3
18,cfs,0,1,1,1.0,42,47,3,4,2,3.91716956705341,2.00036432797515,3,0,2
18,binocular,1,1,1,1.0,43,48,4,1,8,3.91716413382801,3.91717590581675,3,3,3
18,not studied,0,0,1,0.0,54,49,1,9,9,0.0,0.0,4,fNS,fNS
18,not studied,0,1,0,0.0,49,50,1,9,9,0.0,0.0,4,fNS,fNS
18,word,1,1,0,0.0,52,51,2,1,1,3.91717258551262,3.91717500027926,4,3,3
18,cfs,0,1,0,0.0,55,52,3,2,2,2.08369854169223,1.58364466220246,4,2,2
18,binocular,1,1,0,0.0,51,53,4,1,1,3.91718254642592,3.91715507845129,4,3,3
18,binocular,1,1,0,0.0,53,54,4,1,8,3.91715809691004,3.91716051167714,4,3,3
18,cfs,0,0,0,1.0,50,55,3,4,7,3.91717530212509,2.08369491954136,4,0,2
18,word,0,1,0,0.0,56,56,2,8,1,3.91715779506421,3.91717474255483,4,3,3
18,binocular,1,1,0,0.0,64,57,4,1,1,3.9171517581467,3.91717530212509,4,3,3
18,word,1,1,1,1.0,63,58,2,1,1,3.91715779506421,3.91720458117516,4,3,3
18,not studied,0,1,0,0.0,57,59,1,9,9,0.0,0.0,4,fNS,fNS
18,cfs,1,1,1,1.0,58,60,3,2,7,2.08370457860929,3.50052626828847,4,2,2
18,cfs,0,0,0,1.0,60,61,3,2,2,2.16710610395739,2.08368858077802,4,2,2
18,binocular,0,0,0,1.0,62,62,4,1,1,3.91716051167714,3.91715870060216,4,3,3
18,word,0,1,0,0.0,61,63,2,1,1,3.91715296553002,3.91715749321838,4,3,3
18,not studied,1,0,1,0.0,59,64,1,9,4,0.0,3.91716624674882,4,fNS,0
18,binocular,1,1,1,1.0,67,65,4,1,8,3.91716020983085,3.91714843784212,5,3,3
18,word,0,1,0,0.0,71,66,2,1,8,3.91716956705341,3.91718526303885,5,3,3
18,binocular,1,1,0,0.0,66,67,4,1,8,3.91716262459795,3.91717952796716,5,3,3
18,not studied,0,0,1,0.0,65,68,1,9,9,0.0,0.0,5,fNS,fNS
18,not studied,0,0,1,0.0,68,69,1,9,9,0.0,0.0,5,fNS,fNS
18,word,0,0,1,0.0,69,70,2,1,1,3.9171650393655,3.91715447475963,5,3,3
18,cfs,0,1,0,0.0,70,71,3,2,2,2.58374608241775,1.66699215713834,5,2,2
18,cfs,0,0,0,1.0,72,72,3,2,4,1.83368443039717,3.9171546477437,5,2,0
18,word,0,1,0,0.0,77,73,2,2,2,3.91716171906046,3.91715538029712,5,2,2
18,cfs,1,0,0,1.0,73,74,3,1,7,2.5837358196577,1.83367356394592,5,3,2
18,cfs,0,1,1,1.0,74,75,3,2,2,1.33362028814781,3.58382214757967,5,2,2
18,not studied,0,1,1,1.0,76,76,1,4,9,3.91715538029712,0.0,5,0,fNS
18,word,0,1,0,0.0,79,77,2,8,1,3.91718797965177,3.91716171906046,5,3,3
18,not studied,1,0,1,0.0,80,78,1,9,9,0.0,0.0,5,fNS,fNS
18,binocular,1,1,1,1.0,78,79,4,1,1,3.91716413382755,3.91715447475963,5,3,3
18,cfs,0,0,1,0.0,85,81,3,2,2,1.75033240777248,2.00038696641604,6,2,2
18,cfs,0,1,0,0.0,86,82,3,2,4,2.25037511896517,3.91715568214295,6,2,0
18,word,1,1,1,1.0,87,83,2,1,8,3.91716081352297,3.91717862242967,6,3,3
18,not studied,1,1,0,0.0,82,84,1,4,9,3.91715507845129,0.0,6,0,fNS
18,not studied,1,1,0,0.0,88,85,1,9,9,0.0,0.0,6,fNS,fNS
18,binocular,1,1,0,0.0,83,86,4,8,1,3.91715568214295,3.91716413382801,6,3,3
18,word,0,1,1,1.0,81,87,2,1,1,3.91716926520803,3.91716745413214,6,3,3
18,binocular,0,1,1,1.0,84,88,4,2,2,3.91715947727789,3.91715688952627,6,2,2
18,binocular,1,1,0,0.0,96,89,4,1,1,3.91717650950795,3.9171541729138,6,3,3
18,cfs,0,1,1,1.0,94,90,3,2,2,2.00035647998175,1.83369559869516,6,2,2
18,not studied,1,0,1,0.0,95,91,1,4,9,3.9172124291681,0.0,6,0,fNS
18,word,1,1,1,1.0,92,92,2,7,1,3.91716654859465,3.91715990798548,6,2,3
