subject,condition,named,afc,whichSide,whichResp,whichItem,trial,condition.y,studyResp,studyResp2,rt1,rt2,list,pas1,pas2
8,binocular,0,1,0,0.0,55,56,4,1,1,3.91740442719311,3.91734556527808,4,3,3
8,binocular,1,1,1,1.0,60,59,4,1,1,3.91737152496353,3.91735673416406,4,3,3
8,binocular,0,1,0,0.0,58,60,4,1,1,3.91735341376625,3.91735039488412,4,3,3
8,word,0,1,0,0.0,59,61,2,8,8,3.91735371551476,3.91735280980356,4,3,3
8,not studied,0,1,0,0.0,62,62,1,9,9,0.0,0.0,4,fNS,fNS
8,not studied,1,0,1,0.0,64,63,1,4,4,3.91734616900794,3.91734948940575,4,0,0
8,word,0,1,1,1.0,57,64,2,8,1,3.91735371551476,3.91735341353342,4,3,3
8,not studied,0,1,0,0.0,66,65,1,9,4,0.0,3.9173497913871,5,fNS,0
8,word,0,0,1,0.0,65,66,2,8,8,3.91736971377395,3.91735673393123,5,3,3
8,binocular,1,1,0,0.0,72,67,4,1,1,3.91735099861398,3.91735280980356,5,3,3
8,not studied,0,1,1,1.0,67,68,1,9,9,0.0,0.0,5,fNS,fNS
8,binocular,1,1,0,0.0,70,69,4,8,1,3.9173497913871,3.91735341353342,5,3,3
8,word,0,1,1,1.0,68,72,2,1,1,3.9173576394096,3.91735401726328,5,3,3
8,binocular,1,1,1,1.0,73,73,4,1,1,3.91734737646766,3.91734345233999,5,3,3
8,word,0,0,1,0.0,76,74,2,1,1,3.91736246924847,3.91734828194603,5,3,3
8,word,1,1,0,0.0,80,75,2,8,8,3.9173700157553,3.91735039511696,5,3,3
8,not studied,1,1,0,0.0,78,77,1,9,4,0.0,3.91735673416406,5,fNS,0
8,binocular,0,1,1,1.0,74,78,4,1,1,3.91736096004024,3.9173872214742,5,3,3
8,not studied,0,0,1,0.0,75,80,1,9,9,0.0,0.0,5,fNS,fNS
8,word,1,1,1,1.0,88,81,2,1,8,3.91735341376625,3.91738691949286,6,3,3
8,not studied,0,0,1,0.0,84,83,1,8,9,3.91735854512081,0.0,6,3,fNS
8,binocular,1,1,0,0.0,86,85,4,8,1,3.91735431901179,3.91734767821617,6,3,3
8,word,1,1,1,1.0,82,86,2,8,1,3.91735130059533,3.91735130059533,6,3,3
8,not studied,1,1,0,0.0,83,87,1,4,9,3.91734918765724,0.0,6,0,fNS
8,binocular,1,1,0,0.0,85,88,4,1,8,3.91737393965013,3.91735401726328,6,3,3
8,binocular,1,1,1,1.0,94,89,4,1,1,3.91734677297063,3.91736518591642,6,3,3
8,binocular,1,1,0,0.0,90,90,4,8,8,3.91736911004409,3.91734948963858,6,3,3
8,word,1,1,0,0.0,89,92,2,8,1,3.91736639337614,3.91735733766109,6,3,3
8,not studied,0,0,0,1.0,93,93,1,9,9,0.0,0.0,6,fNS,fNS
8,not studied,1,1,0,0.0,96,95,1,4,9,3.91736639337614,0.0,6,0,fNS
8,word,1,1,0,0.0,95,96,2,8,1,3.91737182694487,3.91735341353342,6,3,3
8,binocular,1,1,0,0.0,102,97,4,8,2,3.91734737646766,3.91737695829943,7,3,2
8,word,1,1,1,1.0,101,98,2,1,8,3.91734888567589,3.91735975258052,7,3,3
8,not studied,1,1,0,0.0,99,101,1,4,9,3.91734405606985,0.0,7,0,fNS
8,not studied,0,0,0,1.0,97,102,1,9,9,0.0,0.0,7,fNS,fNS
8,binocular,1,1,1,1.0,103,103,4,1,1,3.91732896328904,3.91735130059533,7,3,3
8,word,0,1,1,1.0,100,104,2,2,1,3.91735009313561,3.91736186575145,7,2,3
8,binocular,0,1,0,0.0,107,106,4,1,1,3.91735673393123,3.91734375408851,7,3,3
8,word,1,1,1,1.0,108,107,2,8,8,3.91740684211254,3.91734858392738,7,3,3
8,not studied,1,1,0,0.0,109,108,1,9,9,0.0,0.0,7,fNS,fNS
8,word,0,1,1,1.0,110,110,2,1,8,3.9173522060737,3.91735582845286,7,3,3
8,binocular,1,1,1,1.0,105,111,4,1,1,3.91734858392738,3.91735009313561,7,3,3
8,not studied,0,1,0,0.0,106,112,1,4,9,3.91734616900794,0.0,7,0,fNS
8,binocular,1,1,1,1.0,115,113,4,1,1,3.91735160257667,3.91735220630653,8,3,3
8,not studied,0,1,0,0.0,120,114,1,9,9,0.0,0.0,8,fNS,fNS
8,word,0,1,0,0.0,117,115,2,1,1,3.91738661751151,3.91737031750381,8,3,3
8,not studied,0,0,1,0.0,116,118,1,9,9,0.0,0.0,8,fNS,fNS
8,binocular,1,1,1,1.0,119,119,4,1,1,3.91735220630653,3.91735190432519,8,3,3
8,word,0,1,1,1.0,113,120,2,1,1,3.91734948963858,3.91734405606985,8,3,3
8,binocular,1,1,0,0.0,128,121,4,1,1,3.91734465979971,3.91736186551861,8,3,3
8,word,0,0,1,0.0,124,122,2,8,1,3.917355224723,3.91735794162378,8,3,3
8,not studied,1,0,1,0.0,127,123,1,9,9,0.0,0.0,8,fNS,fNS
8,binocular,1,1,0,0.0,122,124,4,1,1,3.91735703591257,3.91734918765724,8,3,3
8,not studied,0,1,0,0.0,121,126,1,9,9,0.0,0.0,8,fNS,fNS
8,word,0,0,0,1.0,123,127,2,8,1,3.91738148615696,3.9173522060737,8,3,3
9,cfs,0,1,1,1.0,4,1,3,1,4,1.91700777760707,3.91715628583916,1,3,0
9,not studied,0,0,1,0.0,5,2,1,9,4,0.0,3.91715417290106,1,fNS,0
9,binocular,1,1,0,0.0,1,4,4,1,8,3.91715447488241,3.91716171894223,1,3,3
9,word,1,1,0,0.0,8,5,2,1,8,3.91715688956901,3.91716081346385,1,3,3
9,not studied,0,1,0,0.0,3,6,1,0,9,3.91716081369668,0.0,1,NR,fNS
9,binocular,1,1,0,0.0,6,8,4,1,0,3.91716685052961,3.91716232267208,1,3,NR
9,not studied,1,1,0,0.0,12,9,1,9,9,0.0,0.0,1,fNS,fNS
9,cfs,1,1,1,1.0,16,11,3,4,4,3.91715719131753,3.9171903943643,1,0,0
9,cfs,0,1,0,0.0,13,12,3,0,4,1.00027467962354,3.91716232290491,1,NR,0
9,word,1,1,0,0.0,11,13,2,1,8,3.91716473759152,3.91716564306989,1,3,3
9,binocular,0,1,1,1.0,9,14,4,1,1,3.91715658758767,3.91717952792533,1,3,3
9,not studied,0,1,0,0.0,14,15,1,9,9,0.0,0.0,1,fNS,fNS
9,binocular,0,1,0,0.0,15,16,4,1,1,3.91715719131753,3.91716624656692,1,3,3
9,word,0,1,1,1.0,21,17,2,1,0,3.91715900250711,3.91718616848812,2,3,NR
9,binocular,0,1,0,0.0,18,19,4,1,1,3.91723597305827,3.91716413386166,2,3,3
9,word,0,0,0,1.0,20,20,2,1,0,3.91719733690843,3.91721635311842,2,3,NR
9,binocular,1,1,0,0.0,17,22,4,1,1,3.91718013165519,3.91715719131753,2,3,3
9,not studied,0,0,1,0.0,19,23,1,9,9,0.0,0.0,2,fNS,fNS
9,not studied,0,1,0,0.0,24,24,1,9,9,0.0,0.0,2,fNS,fNS
9,word,1,1,1,1.0,28,25,2,1,1,3.91716232290491,3.91715870075859,2,3,3
9,not studied,1,0,1,0.0,31,26,1,9,9,0.0,0.0,2,fNS,fNS
9,not studied,0,1,1,1.0,26,27,1,9,9,0.0,0.0,2,fNS,fNS
9,cfs,1,1,0,0.0,29,28,3,4,4,3.91716383211315,3.917175905779,2,0,0
9,word,0,1,1,1.0,25,30,2,8,1,3.91715598385781,3.91715930425562,2,3,3
9,binocular,0,1,1,1.0,30,31,4,1,8,3.91717530204915,3.91716141742654,2,3,3
9,binocular,1,1,1,1.0,27,32,4,1,1,3.9171665487811,3.91715839877725,2,3,3
9,word,1,1,0,0.0,38,33,2,1,1,3.91716775600798,3.91717198188417,3,3,3
9,binocular,0,1,1,1.0,36,34,4,1,1,3.91717318911105,3.91716654854827,3,3,3
9,binocular,1,1,1,1.0,34,35,4,1,1,3.91718435753137,3.91716051171534,3,3,3
9,not studied,1,1,1,1.0,37,36,1,4,4,3.91715900250711,3.91716051171534,3,0,0
9,not studied,0,0,1,0.0,35,38,1,9,9,0.0,0.0,3,fNS,fNS
9,word,1,1,0,0.0,33,39,2,8,1,3.91719612944871,3.91715417290106,3,3,3
9,cfs,0,1,0,0.0,40,40,3,6,3,2.25037028943188,1.33363658795133,3,1,1
9,not studied,1,1,0,0.0,42,41,1,4,9,3.91716383188032,0.0,3,0,fNS
9,not studied,0,0,1,0.0,41,42,1,9,9,0.0,0.0,3,fNS,fNS
9,word,0,0,0,1.0,47,43,2,1,1,3.91715538036078,3.91715598409064,3,3,3
9,binocular,0,1,1,1.0,48,44,4,1,1,3.91716111521237,3.91722691780888,3,3,3
9,word,1,1,1,1.0,43,45,2,1,1,3.91715809702873,3.91716081346385,3,3,3
9,binocular,1,1,1,1.0,44,47,4,8,8,3.91716775600798,3.91717982990667,3,3,3
9,cfs,0,0,0,1.0,46,48,3,3,4,2.50040130410343,3.91716081346385,3,1,0
9,cfs,0,0,1,0.0,54,49,3,7,3,1.00026683183387,1.16695155901834,4,2,1
9,cfs,0,1,0,0.0,49,50,3,3,3,0.750248494558036,1.41697382018901,4,1,1
9,not studied,1,0,1,0.0,55,51,1,9,9,0.0,0.0,4,fNS,fNS
9,not studied,0,0,0,1.0,50,52,1,9,9,0.0,0.0,4,fNS,fNS
9,word,1,0,1,0.0,53,53,2,8,1,3.91718284832314,3.91717379284091,4,3,3
9,word,1,1,0,0.0,51,54,2,1,1,3.91720578842796,3.91716624679975,4,3,3
9,binocular,1,1,1,1.0,52,55,4,1,1,3.9171457211487,3.91715344204567,4,3,3
9,binocular,1,1,1,1.0,56,56,4,1,1,3.91715205996297,3.91716020973399,4,3,3
9,binocular,0,1,1,1.0,61,57,4,1,1,3.91714572138153,3.9171556821093,4,3,3
9,word,1,1,1,1.0,64,59,2,1,8,3.91715870052576,3.9171565878205,4,3,3
9,not studied,0,1,0,0.0,60,60,1,9,9,0.0,0.0,4,fNS,fNS
9,not studied,0,1,0,0.0,58,61,1,9,4,0.0,3.91715960623696,4,fNS,0
9,binocular,0,1,1,1.0,63,62,4,1,0,3.91715749329887,3.91714028804563,4,3,NR
9,word,0,1,0,0.0,62,63,2,8,2,3.91715326742269,3.91715719131753,4,3,2
9,cfs,0,0,1,0.0,59,64,3,3,3,1.08361855242401,1.33364564320073,4,1,1
9,binocular,0,0,0,1.0,71,65,4,1,1,3.91715719131753,3.91716141719371,5,3,3
9,word,1,1,1,1.0,66,66,2,1,1,3.91716292640194,3.91715688933618,5,3,3
9,not studied,1,1,0,0.0,72,67,1,9,4,0.0,3.91716232267208,5,fNS,0
9,cfs,0,1,1,1.0,65,68,3,3,3,1.1669690660201,1.33363598422147,5,1,1
9,cfs,0,1,1,1.0,68,69,3,0,3,1.25028818729334,0.250232822494581,5,NR,1
9,not studied,1,0,1,0.0,70,70,1,9,4,0.0,3.91715598409064,5,fNS,0
9,word,1,0,0,1.0,67,71,2,1,1,3.9171704724431,3.91715900250711,5,3,3
9,binocular,0,1,0,0.0,69,72,4,1,1,3.91718647046946,3.9171565878205,5,3,3
9,not studied,1,1,0,0.0,73,73,1,4,9,3.9171789244283,0.0,5,0,fNS
9,word,1,1,0,0.0,78,74,2,7,2,3.91716715227813,3.91715839877725,5,2,2
9,not studied,0,0,1,0.0,74,75,1,9,9,0.0,0.0,5,fNS,fNS
9,cfs,0,0,1,0.0,76,76,3,3,3,1.66700996621512,1.50033218134195,5,1,1
9,word,0,1,1,1.0,75,77,2,1,1,3.91716202092357,3.91715447488241,5,3,3
9,binocular,0,1,1,1.0,77,78,4,1,8,3.91718647046946,3.91716020996682,5,3,3
9,binocular,1,1,0,0.0,79,79,4,1,1,3.91716775577515,3.91716292640194,5,3,3
9,cfs,1,1,1,1.0,80,80,3,6,6,1.00030033662915,1.25030629825778,5,1,1
9,not studied,1,0,1,0.0,85,81,1,9,9,0.0,0.0,6,fNS,fNS
9,word,0,1,1,1.0,84,82,2,1,1,3.91716745402664,3.91715960600413,6,3,3
9,not studied,0,1,0,0.0,86,83,1,9,4,0.0,3.91716051148251,6,fNS,0
9,word,1,1,1,1.0,83,85,2,7,7,3.91717952792533,3.91718073538505,6,2,2
9,binocular,1,1,0,0.0,87,86,4,1,8,3.91716051171534,3.91716081346385,6,3,3
9,binocular,0,1,0,0.0,81,87,4,8,1,3.9171556821093,3.91715719131753,6,3,3
9,word,0,1,0,0.0,93,89,2,8,1,3.91717970278114,3.91715779504739,6,3,3
9,not studied,0,1,0,0.0,94,90,1,9,9,0.0,0.0,6,fNS,fNS
9,binocular,0,1,1,1.0,92,92,4,1,1,3.9171580967959,3.91716051171534,6,3,3
9,word,1,1,1,1.0,96,93,2,3,1,3.91715688956901,3.91718526300974,6,1,3
9,not studied,0,0,1,0.0,90,94,1,4,9,3.91720095905475,0.0,6,0,fNS
9,binocular,0,1,1,1.0,91,95,4,1,8,3.91715839877725,3.9171580967959,6,3,3
9,word,1,1,0,0.0,99,97,2,2,8,3.9171611154452,3.91715507861227,7,2,3
9,not studied,1,1,0,0.0,103,98,1,9,9,0.0,0.0,7,fNS,fNS
9,binocular,1,1,0,0.0,104,99,4,1,8,3.91716020996682,3.91715628583916,7,3,3
9,not studied,0,1,0,0.0,102,100,1,4,4,0.250214235158637,3.91716141719371,7,0,0
9,binocular,1,1,1,1.0,98,101,4,8,1,3.91715719131753,3.9171580967959,7,3,3
9,word,0,0,1,0.0,97,102,2,1,8,3.91717982990667,3.91716685029678,7,3,3
9,cfs,0,0,0,1.0,100,104,3,3,3,1.08361885440536,1.25029573356733,7,1,1
9,word,1,1,1,1.0,106,105,2,1,0,3.91715628583916,3.91715990798548,7,3,NR
9,binocular,0,1,0,0.0,111,106,4,8,0,3.91723687853664,3.91715779504739,7,3,NR
9,not studied,0,1,1,1.0,105,107,1,9,9,0.0,0.0,7,fNS,fNS
9,binocular,1,1,1,1.0,112,108,4,8,8,3.91715507837944,3.91715538036078,7,3,3
9,cfs,0,1,0,0.0,108,110,3,2,3,0.916940164286643,1.33363085286692,7,2,1
9,not studied,0,0,0,1.0,107,111,1,9,9,0.0,0.0,7,fNS,fNS
9,word,1,1,0,0.0,109,112,2,1,1,3.91716292640194,3.91715839877725,7,3,3
9,binocular,1,1,0,0.0,114,114,4,1,1,3.91718858340755,3.91715507837944,8,3,3
9,word,0,1,1,1.0,120,115,2,1,1,3.91716835973784,3.91715960623696,8,3,3
9,cfs,0,1,0,0.0,113,116,3,7,3,0.666917601134628,0.833593574585393,8,2,1
9,not studied,1,1,0,0.0,119,117,1,9,9,0.0,0.0,8,fNS,fNS
9,not studied,1,0,1,0.0,115,118,1,9,4,0.0,3.91715930425562,8,fNS,0
9,word,1,1,0,0.0,116,119,2,8,1,3.91717500030063,3.9171635301318,8,3,3
9,binocular,1,1,1,1.0,118,120,4,1,1,3.91716232267208,3.91715990798548,8,3,3
9,binocular,0,0,0,1.0,126,121,4,1,1,3.91716383211315,3.91715990798548,8,3,3
9,word,0,1,0,0.0,127,122,2,1,1,3.9171565878205,3.91716322815046,8,3,3
9,binocular,1,1,0,0.0,125,125,4,1,8,3.91715296544135,3.91717952815816,8,3,3
9,not studied,1,0,1,0.0,128,126,1,9,9,0.0,0.0,8,fNS,fNS
9,not studied,1,0,1,0.0,122,127,1,9,4,0.0,3.91716262465343,8,fNS,0
9,word,1,1,0,0.0,121,128,2,1,2,3.9171704724431,3.9171635301318,8,3,2
10,not studied,0,0,0,1.0,6,1,1,9,9,0.0,0.0,1,fNS,fNS
10,binocular,1,1,0,0.0,4,2,4,8,1,3.91694783361163,3.91695447417442,1,3,3
10,not studied,0,1,0,0.0,1,3,1,9,9,0.0,0.0,1,fNS,fNS
10,binocular,0,1,0,0.0,7,5,4,8,1,3.91697228292469,3.91695719084237,1,3,3
10,word,1,1,0,0.0,5,7,2,8,1,3.91695296496619,3.91694692813326,1,3,3
10,word,1,1,0,0.0,3,8,2,1,8,3.91695719072595,3.91694662626833,1,3,3
10,word,0,0,0,1.0,12,10,2,1,1,3.91695356869604,3.91694602253847,1,3,3
10,binocular,0,1,0,0.0,13,11,4,8,1,3.91694722999819,3.91695356857963,1,3,3
10,not studied,0,1,1,1.0,9,12,1,9,9,0.0,0.0,1,fNS,fNS
10,word,0,1,1,1.0,14,13,2,8,1,3.91697167931125,3.91694873920642,1,3,3
10,not studied,0,0,1,0.0,15,15,1,4,4,3.91694390971679,3.91699009167496,1,0,0
10,binocular,1,1,1,1.0,16,16,4,8,1,3.91694813547656,3.91694662626833,1,3,3
10,not studied,0,0,1,0.0,17,18,1,9,4,0.0,3.91697288665455,2,fNS,0
10,word,0,1,0,0.0,24,19,2,1,1,3.91694934281986,3.91696624609176,2,3,3
10,word,0,1,0,0.0,19,20,2,1,1,3.91695042292122,3.91696956637315,2,3,3
10,not studied,0,1,1,1.0,18,21,1,9,4,0.0,3.91695175762288,2,fNS,0
10,cfs,0,0,1,0.0,20,22,3,2,3,0.916878409683704,0.833549754926935,2,2,1
10,binocular,1,1,0,0.0,22,23,4,1,1,3.91695266310126,3.91697258478962,2,3,3
10,binocular,0,1,1,1.0,23,24,4,8,8,3.91699250636157,3.91695024829824,2,3,3
10,word,0,0,1,0.0,26,25,2,1,1,3.91696413315367,3.91695085202809,2,3,3
10,not studied,0,0,1,0.0,30,26,1,9,9,0.0,0.0,2,fNS,fNS
10,binocular,1,1,0,0.0,32,28,4,1,1,3.91694330598693,3.91694873920642,2,3,3
10,binocular,1,1,0,0.0,29,29,4,1,1,3.91697167919483,3.9169475317467,2,3,3
10,cfs,0,0,1,0.0,25,30,3,8,3,1.75024227646645,0.833545401808806,2,3,1
10,not studied,0,0,0,1.0,27,31,1,9,9,0.0,0.0,2,fNS,fNS
10,word,1,1,1,1.0,31,32,2,1,1,3.91695809632074,3.9169451170601,2,3,3
10,binocular,1,1,0,0.0,40,33,4,1,1,3.91694934281986,3.91697776329238,3,3,3
10,not studied,0,0,0,1.0,34,34,1,9,4,0.0,3.9169574927073,3,fNS,0
10,cfs,0,1,0,0.0,38,35,3,3,6,1.3335778262699,1.33358597604092,3,1,1
10,not studied,0,1,1,1.0,36,36,1,9,9,0.0,0.0,3,fNS,fNS
10,word,1,0,1,0.0,37,37,2,1,1,3.91699099726975,3.91695145575795,3,3,3
10,binocular,0,0,1,0.0,39,38,4,1,1,3.91694722999819,3.91694016021211,3,3,3
10,word,0,0,0,1.0,35,40,2,1,1,3.91694843734149,3.91695749259088,3,3,3
10,binocular,1,1,0,0.0,45,41,4,8,1,3.91697288665455,3.91694783361163,3,3,3
10,word,0,1,1,1.0,42,42,2,1,8,3.9169587000506,3.91695477603935,3,3,3
10,not studied,0,1,0,0.0,48,43,1,4,4,3.91694240050856,3.91695507790428,3,0,0
10,word,0,0,0,1.0,41,45,2,1,1,3.91695055027958,3.91698616766371,3,3,3
10,not studied,0,1,0,0.0,44,47,1,9,9,0.0,0.0,3,fNS,fNS
10,binocular,1,1,0,0.0,46,48,4,8,8,3.91694873920642,3.91695055016316,3,3,3
10,cfs,0,1,0,0.0,53,49,3,8,3,0.83357903372962,0.666877956944518,4,3,1
10,word,1,1,0,0.0,55,50,2,8,8,3.91695447417442,3.91696956637315,4,3,3
10,cfs,0,1,0,0.0,51,51,3,1,3,0.750217478023842,0.833545529167168,4,3,1
10,word,0,0,1,0.0,50,52,2,8,1,3.91695537976921,3.91695628524758,4,3,3
10,not studied,0,1,0,0.0,56,53,1,9,9,0.0,0.0,4,fNS,fNS
10,binocular,0,1,1,1.0,54,54,4,1,1,3.91696051100735,3.91696141660213,4,3,3
10,not studied,0,1,0,0.0,52,55,1,9,4,0.0,3.91695205948781,4,fNS,0
10,binocular,0,1,0,0.0,49,56,4,8,8,3.9169475317467,3.91695145575795,4,3,3
10,word,1,1,1,1.0,58,57,2,1,8,3.91700216545723,3.91695326683111,4,3,3
10,binocular,0,1,0,0.0,57,58,4,8,1,3.91697107558139,3.91698858246673,4,3,3
10,cfs,1,1,0,0.0,64,59,3,8,6,0.833558810292743,0.916888974257745,4,3,1
10,binocular,1,0,1,0.0,59,61,4,1,8,3.91694602253847,3.91693545808084,4,3,3
10,word,0,0,0,1.0,60,62,2,1,1,3.91694873909,3.91697831975762,4,3,3
10,not studied,0,1,0,0.0,61,63,1,4,9,3.91695688897744,0.0,4,0,fNS
10,not studied,0,0,1,0.0,63,64,1,9,9,0.0,0.0,4,fNS,fNS
10,binocular,0,0,1,0.0,65,66,4,8,1,3.91694843734149,3.91698151279707,5,3,3
10,not studied,0,1,0,0.0,69,67,1,9,4,0.0,3.91697107546497,5,fNS,0
10,word,0,1,0,0.0,72,68,2,1,8,3.91695900179911,3.91694964468479,5,3,3
10,cfs,1,1,1,1.0,66,69,3,1,3,0.750212648534216,0.833548245718703,5,3,1
10,not studied,0,1,0,0.0,71,70,1,9,9,0.0,0.0,5,fNS,fNS
10,binocular,1,1,0,0.0,68,71,4,1,1,3.91694934293628,3.91696473688353,5,3,3
10,word,0,1,0,0.0,70,72,2,8,8,3.91695537976921,3.9169475317467,5,3,3
10,binocular,0,0,1,0.0,76,73,4,1,1,3.91696866089478,3.91696352942381,5,3,3
10,not studied,0,0,1,0.0,77,74,1,9,9,0.0,0.0,5,fNS,fNS
10,word,0,1,1,1.0,74,76,2,8,8,3.91703084053006,3.91695779445581,5,3,3
10,binocular,1,1,1,1.0,80,77,4,8,8,3.91695266310126,3.91694813547656,5,3,3
10,word,1,1,1,1.0,73,78,2,8,1,3.91695749259088,3.91694904095493,5,3,3
10,not studied,0,0,1,0.0,79,79,1,9,9,0.0,0.0,5,fNS,fNS
10,cfs,1,1,0,0.0,78,80,3,8,3,1.00022517505568,1.00021823274437,5,3,1
10,word,1,1,0,0.0,85,81,2,1,1,3.91699401568621,3.91697685781401,6,3,3
10,not studied,1,1,0,0.0,81,82,1,9,9,0.0,0.0,6,fNS,fNS
10,binocular,1,1,1,1.0,88,84,4,8,8,3.91695326683111,3.91694451344665,6,3,3
10,binocular,1,1,0,0.0,82,86,4,1,1,3.91696111473721,3.91694541880861,6,3,3
10,not studied,0,0,1,0.0,87,87,1,9,9,0.0,0.0,6,fNS,fNS
10,word,1,1,1,1.0,86,88,2,1,8,3.91697499947622,3.91696745343506,6,3,3
10,word,0,1,1,1.0,94,89,2,8,8,3.91699190274812,3.91695387044456,6,3,3
10,binocular,1,1,1,1.0,95,90,4,8,8,3.91694843734149,3.91695356869604,6,3,3
10,binocular,1,1,1,1.0,89,91,4,8,8,3.91699522302952,3.91696534049697,6,3,3
10,word,0,1,1,1.0,90,92,2,1,1,3.91695085202809,3.91695085202809,6,3,3
10,not studied,0,1,1,1.0,92,94,1,4,4,3.91695477603935,3.91694783372805,6,0,0
10,not studied,0,0,1,0.0,91,96,1,9,9,0.0,0.0,6,fNS,fNS
10,not studied,0,1,0,0.0,104,98,1,9,9,0.0,0.0,7,fNS,fNS
10,not studied,0,1,0,0.0,98,99,1,9,9,0.0,0.0,7,fNS,fNS
10,binocular,0,0,0,1.0,100,101,4,8,8,3.91697137744632,3.91695205948781,7,3,3
10,word,0,1,1,1.0,103,102,2,1,1,3.91695387056097,3.91696020914242,7,3,3
10,word,1,1,0,0.0,102,103,2,8,8,3.91695132839959,3.91695115389302,7,3,3
10,binocular,0,0,1,0.0,101,104,4,8,8,3.91697831987403,3.91694813547656,7,3,3
10,binocular,0,1,1,1.0,108,105,4,8,8,3.91694873909,3.91694843734149,7,3,3
10,not studied,0,1,0,0.0,111,106,1,9,4,0.0,1.33357148768846,7,fNS,0
10,word,0,1,0,0.0,105,108,2,8,8,3.91695930378046,3.91695809632074,7,3,3
10,not studied,1,0,1,0.0,112,109,1,9,4,0.0,3.91697228292469,7,fNS,0
10,word,0,1,0,0.0,107,111,2,8,1,3.91694662626833,3.917006391217,7,3,3
10,binocular,0,0,1,0.0,110,112,4,8,1,3.91695344122127,3.9169525828911,7,3,3
10,binocular,0,1,0,0.0,117,113,4,8,1,3.91694602265488,3.91696835902985,8,3,3
10,not studied,0,0,0,1.0,118,116,1,9,9,0.0,0.0,8,fNS,fNS
10,binocular,0,1,1,1.0,113,117,4,1,8,3.91695387044456,3.91696352954023,8,3,3
10,word,0,0,1,0.0,115,118,2,8,1,3.91694727714639,3.91694541892502,8,3,3
10,not studied,0,0,1,0.0,114,119,1,4,9,3.9169644350186,0.0,8,0,fNS
10,word,1,1,1,1.0,119,120,2,1,1,3.916962798452,3.91695266310126,8,3,3
10,binocular,0,0,1,0.0,124,121,4,8,1,3.91695779445581,3.91694390960038,8,3,3
10,binocular,1,0,0,1.0,123,122,4,8,8,3.91695266310126,3.9169463244034,8,3,3
10,not studied,1,0,1,0.0,125,123,1,9,9,0.0,0.0,8,fNS,fNS
10,not studied,1,1,0,0.0,126,124,1,9,9,0.0,0.0,8,fNS,fNS
10,word,1,1,0,0.0,128,127,2,8,1,3.9169837529771,3.91695085214451,8,3,3
10,word,1,1,1,1.0,122,128,2,1,1,3.91696352954023,3.91694934293628,8,3,3
11,word,0,0,1,0.0,4,1,2,1,1,3.91713009530213,3.91709206311498,1,3,3
11,binocular,1,1,1,1.0,5,2,4,1,1,3.91709266684484,3.9171071551973,1,3,3
11,not studied,1,1,1,1.0,2,3,1,9,9,0.0,0.0,1,fNS,fNS
11,not studied,0,0,1,0.0,8,4,1,9,9,0.0,0.0,1,fNS,fNS
11,binocular,1,1,1,1.0,3,5,4,2,7,3.91707787651103,3.9170821022708,1,2,2
11,cfs,0,1,1,1.0,6,6,3,3,3,3.9170990055427,2.41700513253454,1,1,1
11,word,0,0,1,0.0,7,7,2,1,1,3.91708421520889,3.91708391334396,1,3,3
11,binocular,1,0,0,1.0,14,9,4,1,8,3.91708662989549,3.91708270600066,1,3,3
11,not studied,0,1,0,0.0,10,10,1,9,9,0.0,0.0,1,fNS,fNS
11,cfs,0,1,0,0.0,9,12,3,4,4,3.91708512068726,3.91709628887475,1,0,0
11,word,1,1,1,1.0,13,13,2,1,8,3.9171014202293,3.91710926813539,1,3,3
11,not studied,1,0,1,0.0,11,14,1,9,4,0.0,3.91709085577168,1,fNS,0
11,cfs,0,1,1,1.0,15,15,3,3,3,3.91709447780158,2.7503432398662,1,1,1
11,word,1,1,0,0.0,16,16,2,1,1,3.91708723362535,3.91709145938512,1,3,3
11,not studied,0,0,1,0.0,21,17,1,9,4,0.0,3.91711077734362,2,fNS,0
11,not studied,0,1,1,1.0,20,20,1,4,4,3.91708149865735,3.91712224727962,2,0,0
11,cfs,1,1,0,0.0,17,21,3,2,3,1.83364684681874,1.8336326603312,2,2,1
11,binocular,1,1,0,0.0,24,22,4,8,1,3.91708089504391,3.91708632803056,2,3,3
11,binocular,0,1,0,0.0,19,23,4,2,1,3.91714398004115,3.9170842153253,2,2,3
11,word,0,0,0,1.0,22,24,2,1,1,3.91712134180125,3.91708512068726,2,3,3
11,word,1,1,1,1.0,29,26,2,1,1,3.91711185639724,3.91708300786559,2,3,3
11,binocular,0,0,0,1.0,26,27,4,1,1,3.91709960915614,3.91711802151985,2,3,3
11,not studied,0,0,1,0.0,28,28,1,9,9,0.0,0.0,2,fNS,fNS
11,not studied,0,1,0,0.0,25,29,1,4,4,3.91708270600066,3.91708300786559,2,0,0
11,cfs,1,1,0,0.0,30,31,3,4,4,3.91709870367777,3.91708813910373,2,0,0
11,binocular,0,0,1,0.0,31,32,4,1,1,3.91708964831196,3.91708663001191,2,3,3
11,binocular,0,0,0,1.0,35,34,4,0,0,3.91708693176042,3.91708391334396,3,NR,NR
11,not studied,1,1,0,0.0,33,35,1,0,9,3.91708512080368,0.0,3,NR,fNS
11,word,0,1,0,0.0,40,36,2,4,8,3.91708844096866,3.91711258830037,3,0,3
11,word,1,0,0,1.0,39,37,2,0,8,3.91708813922014,3.91708481893875,3,NR,3
