x,y,cx,cy
0.47936320754717,0.278891509433962,0.01326174957133,0.0177445865037315
0.731721698113208,0.405070754716981,0.0130899934681067,0.0193043977153748
0.774174528301887,0.350825471698113,0.0169999876773478,0.0212369193976273
0.836084905660377,0.502948113207547,0.0145364562134963,0.0250192408678436
